feature_0,feature_1,feature_2,feature_3,feature_4,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
0.665225182,-0.242803642,-1.65894996,-0.303516515,-0.246560348,1,2,0,0,1,0,0,3,3,1
0.665225182,-0.241489898,1.344996945,-0.920932386,0.721810522,3,1,0,0,1,0,2,8,3,0
0.665225182,-0.237877101,-0.217055446,-0.159841124,-0.569350638,9,1,1,0,1,0,2,8,3,0
0.665225182,-0.236891792,1.465154821,-0.563685467,-0.569350638,10,1,2,0,0,0,0,4,3,0
0.665225182,-0.234921176,1.585312698,-0.753958283,-0.246560348,1,1,1,0,0,0,0,1,3,0
0.665225182,-0.23459274,1.82562845,0.791522953,-0.246560348,4,2,2,0,1,0,0,5,3,0
0.665225182,-0.234264303,0.383733936,-0.474373738,-0.246560348,1,1,0,0,0,0,2,6,3,0
0.665225182,-0.232950559,1.344996945,-0.90928303,-0.569350638,1,1,1,0,1,0,2,8,3,0
0.665225182,-0.231308378,0.143418183,-0.656880316,-0.569350638,9,1,2,0,1,0,0,5,3,0
0.665225182,-0.224082784,-0.096897569,0.500289052,0.399020232,1,1,0,0,1,0,2,8,3,0
0.665225182,-0.222769039,-0.457371198,-0.462724382,-0.569350638,1,1,1,0,1,1,2,8,3,0
0.665225182,-0.222440603,-0.217055446,0.500289052,-0.246560348,1,1,1,0,1,0,0,8,3,0
0.665225182,-0.217514062,1.585312698,0.892484039,-0.246560348,4,0,2,0,1,0,0,1,3,0
0.665225182,-0.215871881,-0.337213322,-0.583101061,-0.246560348,1,1,1,0,0,0,2,8,3,0
0.665225182,-0.211930648,1.585312698,0.744925529,-0.569350638,7,1,0,0,0,0,0,4,3,0
0.665225182,-0.211930648,1.585312698,-0.462724382,-0.246560348,4,1,2,0,0,0,1,5,3,0
0.665225182,-0.211273775,-0.817844827,-0.206438548,-0.569350638,0,1,1,0,1,0,0,5,3,0
0.665225182,-0.211273775,-0.577529074,0.620665731,0.721810522,1,1,0,0,0,1,0,1,3,1
0.665225182,-0.210945339,0.143418183,0.073145997,-0.246560348,4,0,1,0,1,0,2,6,3,0
0.665225182,-0.210945339,-0.938002703,-0.315165872,0.076229942,9,1,1,0,1,0,2,8,3,0
0.665225182,-0.209303159,-0.69768695,-0.594750417,-0.569350638,2,1,1,0,0,1,0,5,3,0
0.665225182,-0.207989414,-0.096897569,0.073145997,-0.569350638,1,1,1,0,1,0,1,5,3,0
0.665225182,-0.207004106,-0.337213322,-0.012282614,-0.569350638,4,1,2,0,0,0,0,1,3,0
0.665225182,-0.207004106,-0.217055446,-0.392828245,-0.246560348,4,1,2,0,0,0,0,1,3,0
0.665225182,-0.206347234,0.143418183,-0.303516515,0.076229942,4,1,2,0,1,0,2,6,3,0
0.665225182,-0.203719745,-0.217055446,0.177990201,0.399020232,1,1,1,0,1,1,0,5,3,0
0.665225182,-0.201092256,0.263576059,-0.652997197,1.044600813,1,1,0,0,1,0,0,8,3,0
0.665225182,-0.199450075,1.585312698,-0.750075164,-0.246560348,1,2,0,0,1,0,0,5,3,0
0.665225182,-0.198793203,0.143418183,-0.652997197,-0.569350638,4,0,2,0,1,0,0,9,3,0
0.665225182,-0.197479459,0.624049688,0.189639557,-0.246560348,9,1,1,0,0,0,0,9,3,0
0.665225182,-0.194523534,-1.298476332,0.018782335,-0.246560348,4,1,2,0,0,1,0,1,3,0
0.665225182,-0.194195097,-1.65894996,-0.486023094,-0.569350638,0,0,1,0,1,0,2,6,3,0
0.665225182,-0.190253864,-1.178318455,-0.652997197,-0.246560348,1,1,0,0,0,1,0,1,3,0
0.665225182,-0.188611683,-0.817844827,-0.862685606,-0.246560348,9,1,0,0,0,0,1,5,3,0
0.665225182,-0.187626375,-1.058160579,-0.152074887,-0.246560348,9,0,1,0,0,0,0,1,3,0
0.665225182,-0.186641067,-0.577529074,-0.478256856,1.044600813,1,1,1,0,0,0,0,1,3,0
0.665225182,-0.181386089,-1.178318455,0.484756577,-0.569350638,2,1,2,0,0,0,2,6,3,0
0.665225182,-0.181057653,-0.938002703,-0.423893195,-0.246560348,0,1,1,0,0,1,0,1,3,0
0.665225182,-0.171533006,1.465154821,-0.241386617,-0.569350638,10,0,0,0,0,0,0,4,3,0
0.665225182,-0.170219261,1.465154821,-0.955880454,-0.246560348,0,1,1,0,0,0,0,1,3,0
0.665225182,-0.168905517,-0.096897569,-0.621932248,-0.569350638,7,2,0,0,1,0,2,8,3,0
0.665225182,-0.166606464,-0.817844827,-0.066646276,-0.246560348,10,1,1,0,1,0,2,8,3,0
0.665225182,-0.166606464,-1.178318455,-0.738425808,0.399020232,9,0,2,0,0,0,0,1,3,0
0.665225182,-0.165621155,0.383733936,0.368263017,0.399020232,7,0,1,0,1,0,2,8,3,0
0.665225182,-0.164635847,-0.817844827,-0.812205063,1.044600813,1,1,1,0,0,0,1,3,3,0
0.665225182,-0.164307411,1.705470574,-0.381178889,-0.246560348,9,1,1,0,0,0,0,5,3,0
0.665225182,-0.163322103,-0.337213322,-0.699594621,-0.246560348,1,1,1,0,1,0,0,8,3,0
0.665225182,-0.162993667,1.585312698,-0.435542551,-0.246560348,4,1,2,0,0,0,0,4,3,0
0.665225182,-0.162008358,0.263576059,-0.816088182,1.044600813,4,0,2,0,0,0,0,1,3,0
0.665225182,-0.157081816,1.82562845,-0.544269874,-0.246560348,6,1,1,0,1,0,0,5,3,0
0.665225182,-0.1551112,-0.337213322,-0.392828245,1.044600813,1,1,0,0,0,0,0,1,3,0
0.665225182,-0.150513094,-1.298476332,-0.505438687,-0.246560348,1,1,1,0,1,0,2,8,3,0
0.665225182,-0.149527786,-1.418634208,-0.602516654,-0.569350638,9,0,2,0,0,1,0,1,3,0
0.665225182,-0.146243425,1.465154821,-0.602516654,0.721810522,1,1,1,0,1,0,0,5,3,0
0.665225182,-0.142302191,1.585312698,-0.136542412,-0.569350638,6,1,2,0,0,0,0,4,3,0
0.665225182,-0.140988447,1.585312698,0.729393054,-0.246560348,0,1,1,0,0,0,0,5,3,0
0.665225182,-0.13310598,1.224839069,-0.233620379,0.721810522,9,2,1,0,0,0,0,1,3,0
0.665225182,-0.132120672,1.585312698,0.108094065,0.076229942,0,1,2,0,1,0,2,8,3,0
0.665225182,-0.128836311,1.82562845,-0.742308927,-0.246560348,4,1,3,0,0,0,0,5,3,0
0.665225182,-0.125223513,-0.096897569,-0.303516515,-0.246560348,2,1,2,0,1,0,2,8,3,0
0.665225182,-0.119640099,1.585312698,-0.532620518,0.076229942,4,1,2,0,1,0,0,4,3,0
0.665225182,-0.118983227,0.624049688,-0.598633535,-0.246560348,9,1,1,0,0,0,0,9,3,0
0.665225182,-0.118983227,-0.457371198,-0.303516515,-0.246560348,1,1,1,0,1,0,2,6,3,1
0.665225182,-0.118654791,-0.096897569,0.636198206,-0.246560348,1,1,0,0,1,0,2,8,3,0
0.665225182,-0.115698866,0.503891812,-0.750075164,-0.569350638,4,0,2,0,1,0,0,1,3,0
0.665225182,-0.108144835,0.744207564,-0.959763573,-0.569350638,0,0,1,0,0,1,2,1,3,0
0.665225182,-0.107159527,0.143418183,-0.726776452,-0.246560348,9,1,2,0,1,1,1,9,3,0
0.665225182,-0.106174219,0.143418183,1.253614077,-0.569350638,1,1,1,0,1,0,0,9,3,0
0.665225182,-0.10518891,0.263576059,-0.501555568,-0.246560348,3,2,1,0,0,0,1,9,3,0
0.665225182,-0.09336521,0.143418183,-0.711243977,-0.569350638,0,2,0,0,0,0,2,6,3,0
0.665225182,-0.092708338,-0.577529074,-0.237503498,-0.246560348,1,1,0,0,1,0,0,8,3,0
0.665225182,-0.092708338,0.023260307,-0.567568586,0.076229942,1,2,0,0,1,0,2,6,3,0
0.665225182,-0.088438668,-0.337213322,-0.303516515,-0.246560348,4,1,2,0,1,1,0,10,3,1
0.665225182,-0.08745336,0.263576059,-0.175373599,0.721810522,0,1,1,0,1,0,2,6,3,0
0.665225182,-0.085154307,-0.096897569,-0.800555707,-0.569350638,4,1,3,0,1,0,2,8,3,0
0.665225182,-0.084168999,-0.938002703,0.026548573,-0.569350638,4,2,1,0,0,1,0,5,3,0
0.665225182,-0.075958096,-0.938002703,-0.812205063,-0.569350638,0,1,1,0,0,1,0,8,3,0
0.665225182,-0.072016863,0.503891812,-0.641347841,0.076229942,1,1,1,0,1,0,0,1,3,0
0.665225182,-0.071688427,0.143418183,-0.699594621,-0.569350638,4,0,2,0,1,0,0,9,3,0
0.665225182,-0.06971781,1.465154821,0.383795492,-0.569350638,0,2,1,0,1,0,2,8,3,0
0.665225182,-0.069060938,0.624049688,-0.35011394,0.721810522,9,1,1,0,1,0,0,5,3,0
0.665225182,-0.068075629,0.023260307,1.160419228,0.399020232,7,1,3,0,1,0,2,8,3,0
0.665225182,-0.066761885,-0.096897569,-0.303516515,-0.246560348,1,1,1,0,1,1,0,8,3,0
0.665225182,-0.064134396,-1.779107836,0.022665454,-0.569350638,4,1,2,0,1,1,0,6,3,1
0.665225182,-0.061506907,0.383733936,-0.76172452,-0.569350638,6,1,1,0,1,1,0,9,3,0
0.665225182,-0.061506907,0.263576059,-0.303516515,0.076229942,4,1,2,0,1,0,1,9,3,0
0.665225182,-0.05362444,-0.337213322,-0.707360859,-0.569350638,7,1,1,0,1,0,2,8,3,0
0.665225182,-0.05198226,0.383733936,-0.796672588,-0.569350638,6,1,0,0,1,0,2,6,3,0
0.665225182,-0.050668515,0.263576059,-0.513204924,0.399020232,0,1,1,0,0,0,1,9,3,0
0.665225182,-0.047384154,-1.418634208,-0.233620379,-0.569350638,10,1,1,0,0,0,0,1,3,0
0.665225182,-0.045741974,-1.418634208,-0.253035973,-0.569350638,6,1,2,0,1,0,0,3,3,0
0.665225182,-0.043442921,-1.058160579,-0.412243839,0.076229942,1,1,1,0,1,1,2,8,3,0
0.665225182,-0.03588889,0.263576059,-0.051113801,-0.246560348,0,2,1,0,1,0,2,6,3,0
0.665225182,-0.031619221,-1.538792084,-0.827737538,-0.569350638,10,0,1,0,1,0,1,3,3,0
0.665225182,-0.031290784,-0.096897569,-0.245269735,0.399020232,1,1,1,0,1,0,1,8,3,0
0.665225182,-0.023736754,0.023260307,-0.777256995,-0.569350638,9,0,1,0,0,0,2,6,3,0
0.665225182,-0.023408318,-0.938002703,-0.012282614,-0.246560348,7,1,1,0,1,0,0,8,3,0
0.665225182,-0.021766137,-1.298476332,-0.540386755,-0.569350638,10,1,0,0,0,0,0,7,3,0
0.665225182,-0.011256181,-1.178318455,0.313899355,-0.569350638,4,0,2,0,1,0,2,8,3,0
0.665225182,-0.008957129,0.744207564,0.908016514,-0.246560348,4,1,2,0,0,0,0,1,3,0
0.665225182,-0.006001204,-0.217055446,-0.734542689,1.044600813,4,1,2,0,1,1,0,1,3,0
0.665225182,-0.004687459,0.503891812,-0.520971162,-0.569350638,4,1,2,0,0,0,0,9,3,0
0.665225182,-0.002388406,-1.418634208,-0.482139975,-0.246560348,7,1,1,0,0,0,0,5,3,0
0.665225182,-0.002388406,-0.457371198,0.585717663,-0.246560348,7,1,1,0,0,0,0,1,3,0
0.665225182,0.007464677,0.624049688,0.045964166,-0.569350638,3,2,1,0,0,0,1,9,3,0
0.665225182,0.010420602,-0.337213322,-0.885984318,-0.246560348,1,1,1,0,1,0,1,8,3,0
0.665225182,0.01140591,1.82562845,-0.746192045,-0.246560348,3,1,1,0,0,0,0,5,3,0
0.665225182,0.013376527,-1.058160579,-0.707360859,-0.246560348,0,1,1,0,0,0,0,1,3,0
0.665225182,0.014033399,-0.217055446,1.440003774,-0.246560348,1,1,1,0,1,0,2,8,3,1
0.665225182,0.02158743,0.383733936,0.931315226,-0.569350638,0,1,1,0,0,0,0,9,3,0
0.665225182,0.028484588,1.465154821,-0.272451566,-0.569350638,9,1,1,0,1,1,0,4,3,0
0.665225182,0.042607341,1.224839069,-0.035581326,-0.246560348,4,0,2,0,1,0,2,8,3,0
0.665225182,0.044906394,-0.457371198,-0.936464861,-0.246560348,7,2,0,0,1,0,0,8,3,0
0.665225182,0.0495045,0.143418183,-0.303516515,-0.569350638,1,1,1,0,0,1,0,5,3,0
0.665225182,0.051475116,1.104681193,0.395444848,0.721810522,4,1,2,0,0,0,0,1,3,0
0.665225182,0.053774169,-1.178318455,0.057613522,-0.246560348,9,1,1,0,0,0,0,1,3,0
0.665225182,0.060999764,1.465154821,-0.447191907,0.721810522,9,1,1,0,0,0,0,1,3,0
0.665225182,0.063298817,-1.65894996,-0.532620518,-0.569350638,7,1,1,0,0,0,0,3,3,0
0.665225182,0.064612561,-1.418634208,-0.49767245,-0.246560348,6,1,1,0,0,0,0,3,3,0
0.665225182,0.065597869,0.143418183,-0.808321944,-0.246560348,1,1,1,0,0,0,2,6,3,0
0.665225182,0.06724005,0.503891812,-0.70347774,0.076229942,4,1,2,0,1,0,0,1,3,0
0.665225182,0.068553794,0.984523317,-0.598633535,0.076229942,10,1,2,0,1,0,0,3,3,0
0.665225182,0.069210667,-1.298476332,-0.361763296,-0.569350638,7,1,1,0,0,0,0,1,3,0
0.665225182,0.072495028,0.263576059,0.915782751,-0.246560348,3,0,0,0,0,1,1,5,3,0
0.665225182,0.075122517,1.82562845,-0.159841124,0.399020232,5,1,0,0,0,0,0,5,3,0
0.665225182,0.07742157,1.585312698,-0.676295909,-0.569350638,4,0,1,0,1,0,2,8,3,0
0.665225182,0.078078442,-1.298476332,-0.548152993,-0.569350638,9,1,1,0,0,0,0,1,3,0
0.665225182,0.078078442,0.263576059,0.737159292,-0.569350638,4,1,2,0,0,0,0,9,3,0
0.665225182,0.088259961,1.224839069,-0.804438826,0.721810522,1,1,1,0,1,0,2,8,3,0
0.665225182,0.100740534,-1.538792084,-0.447191907,-0.569350638,4,0,2,0,1,0,2,6,3,0
0.665225182,0.10106897,0.143418183,-0.439425669,-0.569350638,1,1,0,0,0,0,2,6,3,0
0.665225182,0.103696459,1.465154821,0.018782335,-0.246560348,1,1,0,0,0,0,0,4,3,0
0.665225182,0.112564234,-1.298476332,-0.586984179,-0.569350638,7,1,3,0,1,0,2,8,3,0
0.665225182,0.11880452,-1.418634208,-0.606399773,-0.246560348,10,1,1,0,0,0,1,3,3,0
0.665225182,0.121760445,-1.298476332,0.232353863,0.076229942,4,1,2,0,0,0,2,6,3,0
0.665225182,0.123402626,-0.096897569,0.352730542,-0.569350638,1,1,1,0,1,0,0,0,3,0
0.665225182,0.124387934,0.263576059,-0.847153131,-0.569350638,4,1,2,0,1,1,1,9,3,0
0.665225182,0.125373242,-0.817844827,-0.299633397,-0.569350638,4,1,0,0,0,0,2,6,3,0
0.665225182,0.131941965,-0.217055446,-0.517088043,-0.246560348,9,1,1,0,1,0,2,8,3,0
0.665225182,0.13654007,-0.938002703,0.03431481,0.076229942,1,1,0,0,1,0,1,8,3,0
0.665225182,0.146393154,1.224839069,-0.051113801,-0.569350638,4,1,2,0,1,0,0,3,3,1
0.665225182,0.147378462,1.82562845,-0.478256856,0.076229942,10,1,1,0,1,0,1,5,3,0
0.665225182,0.157231545,1.705470574,-0.163724243,0.076229942,1,1,1,0,1,0,2,8,3,0
0.665225182,0.16018747,1.585312698,-0.765607639,-0.569350638,1,1,0,0,1,0,0,5,3,0
0.665225182,0.174310223,1.585312698,1.086639973,0.076229942,1,0,1,0,0,0,1,5,3,0
0.665225182,0.177594585,1.585312698,-0.920932386,1.044600813,1,1,1,0,0,0,0,1,3,0
0.665225182,0.179893637,1.585312698,0.601250138,-0.246560348,4,1,0,0,1,0,2,8,3,0
0.665225182,0.180878946,-0.096897569,-0.55591923,-0.569350638,1,1,1,0,1,0,2,8,3,0
0.665225182,0.189089849,-1.418634208,0.577951426,-0.569350638,1,2,0,0,1,0,2,6,3,0
0.665225182,0.189418285,-1.178318455,-0.369529533,-0.246560348,9,1,1,0,1,1,0,1,3,0
0.665225182,0.211095068,1.705470574,-0.412243839,-0.569350638,9,1,3,0,1,0,2,8,3,0
0.665225182,0.212080377,0.624049688,-0.078295632,0.399020232,1,1,1,0,0,0,0,1,3,0
0.665225182,0.227188438,-1.178318455,-0.509321806,-0.246560348,1,1,1,0,1,0,0,1,3,0
0.665225182,0.232771852,-0.217055446,-0.509321806,-0.569350638,1,0,1,0,0,0,0,8,3,0
0.665225182,0.238355266,-1.418634208,-0.641347841,-0.569350638,0,1,1,0,0,1,0,3,3,0
0.665225182,0.245909296,0.503891812,-0.64523096,-0.569350638,9,1,1,0,0,0,0,0,3,0
0.665225182,0.275468547,1.585312698,0.410977322,-0.246560348,1,1,3,0,1,0,2,8,3,0
0.665225182,0.279738216,0.383733936,1.354575163,-0.246560348,1,1,1,0,0,0,0,1,3,0
0.665225182,0.281051961,-0.337213322,-0.835503775,-0.246560348,4,1,2,0,1,0,2,8,3,0
0.665225182,0.284007886,0.263576059,-0.621932248,-0.246560348,1,1,0,0,0,0,0,1,3,0
0.665225182,0.290576608,-1.65894996,-0.769490758,-0.246560348,2,1,1,0,1,0,2,6,3,0
0.665225182,0.29550315,-1.418634208,-0.730659571,-0.569350638,0,1,1,0,0,0,0,1,3,0
0.665225182,0.296816894,0.263576059,-0.303516515,-0.569350638,4,1,2,0,0,0,0,9,3,1
0.665225182,0.304042489,0.984523317,-0.559802349,0.399020232,1,2,1,0,0,0,2,6,3,0
0.665225182,0.312253392,-1.178318455,-0.49767245,-0.569350638,2,2,2,0,0,0,2,6,3,0
0.665225182,0.314880881,1.344996945,-0.155958006,-0.246560348,1,1,0,0,0,0,0,1,3,0
0.665225182,0.317836806,-1.418634208,-0.944231098,-0.569350638,1,2,2,0,1,0,2,6,3,0
0.665225182,0.322763347,-1.298476332,0.185756439,-0.246560348,1,1,1,0,1,1,0,8,3,0
0.665225182,0.330645814,-0.577529074,1.001211362,-0.246560348,9,1,2,0,0,0,2,6,3,0
0.665225182,0.338199845,0.263576059,-0.486023094,0.721810522,9,1,2,0,1,0,0,5,3,0
0.665225182,0.343783259,0.984523317,1.06722438,-0.246560348,7,1,1,0,1,0,0,5,3,0
0.665225182,0.3605335,1.344996945,-0.590867298,-0.246560348,4,1,2,0,0,0,0,1,3,0
0.665225182,0.373014073,-0.217055446,-0.621932248,-0.246560348,4,1,2,0,0,0,0,1,3,0
0.665225182,0.373342509,1.465154821,0.663380037,0.076229942,1,1,3,0,0,0,0,1,3,0
0.665225182,0.385823081,1.224839069,-0.152074887,1.044600813,4,1,0,0,0,0,0,1,3,0
0.665225182,0.390092751,-0.217055446,-0.322932109,0.076229942,2,1,3,0,1,0,2,8,3,0
0.665225182,0.400602706,0.263576059,-0.804438826,0.399020232,3,0,0,0,0,0,2,6,3,0
0.665225182,0.420308873,-0.938002703,0.278951287,0.076229942,1,1,0,0,1,0,2,8,3,0
0.665225182,0.426877596,-1.178318455,0.154691489,-0.246560348,0,0,1,0,0,0,2,6,3,0
0.665225182,0.431147265,0.503891812,-0.52485428,-0.569350638,2,1,0,0,0,0,0,9,3,0
0.665225182,0.43837286,1.224839069,-0.695711503,0.721810522,1,1,1,0,1,1,2,8,3,0
0.665225182,0.452167177,0.86436544,-0.330698346,0.399020232,7,1,1,0,0,0,1,5,3,0
0.665225182,0.473187088,-1.178318455,-0.885984318,-0.246560348,4,1,0,0,1,0,2,6,3,0
0.665225182,0.47384396,0.86436544,-0.179256718,-0.246560348,7,0,0,0,0,1,0,5,3,0
0.665225182,0.484353916,0.143418183,-0.734542689,-0.569350638,4,1,2,0,0,0,2,6,3,0
0.665225182,0.488623585,-1.178318455,-0.586984179,0.076229942,7,1,1,0,1,0,0,1,3,0
0.665225182,0.49749136,-1.538792084,-0.392828245,-0.569350638,7,1,1,0,1,0,2,6,3,0
0.665225182,0.517854399,0.744207564,-0.649114078,0.399020232,4,0,2,0,0,0,0,1,3,0
0.665225182,0.558252042,0.383733936,-0.082178751,0.721810522,6,1,0,0,0,0,2,6,3,0
0.665225182,0.558908914,-0.096897569,-0.385062008,-0.246560348,0,1,1,0,1,0,1,5,3,0
0.665225182,0.576644464,-0.337213322,0.438159153,-0.246560348,6,1,2,0,0,0,0,1,3,0
0.665225182,0.584526931,0.86436544,1.18371794,-0.569350638,9,1,1,0,0,0,2,8,3,0
0.665225182,0.59897812,-0.817844827,-0.598633535,-0.569350638,7,0,1,0,0,1,0,0,3,0
0.665225182,0.613100873,0.023260307,-0.303516515,-0.569350638,10,2,2,0,0,0,2,6,3,1
0.665225182,0.613429309,0.503891812,-0.198672311,0.076229942,4,1,0,0,1,0,1,9,3,0
0.665225182,0.614414617,-0.817844827,-0.746192045,1.044600813,2,1,3,0,0,0,2,6,3,0
0.665225182,0.623282392,0.503891812,-0.571451705,0.076229942,4,1,1,0,0,0,2,6,3,0
0.665225182,0.625581445,-0.337213322,-0.979179166,0.721810522,1,1,0,0,1,0,1,8,3,0
0.665225182,0.644302304,0.263576059,-0.214204786,0.399020232,4,0,1,0,0,0,0,1,3,0
0.665225182,0.675503735,0.143418183,-0.711243977,-0.569350638,4,1,2,0,1,0,0,9,3,0
0.665225182,-0.296667165,-1.298476332,-0.482139975,-0.569350638,1,1,3,0,0,0,0,3,1,0
0.665225182,-0.351515996,1.705470574,0.049847285,-0.569350638,1,1,1,0,0,0,0,0,2,1
0.665225182,-0.369251547,-1.65894996,-0.544269874,-0.246560348,1,1,1,0,1,1,0,6,2,0
0.665225182,-0.447419342,0.86436544,-0.039464445,-0.569350638,0,0,1,0,1,1,0,6,0,0
0.665225182,-0.381403683,-0.69768695,1.30409462,-0.569350638,10,0,1,0,0,0,0,9,2,1
0.665225182,-0.297324037,1.465154821,-0.439425669,0.076229942,4,1,2,0,0,0,0,4,1,0
0.665225182,0.120775137,-0.69768695,-0.388945127,-0.569350638,1,1,1,0,1,0,0,1,2,0
0.665225182,-0.297324037,1.224839069,1.043925668,-0.246560348,4,2,2,0,0,0,0,8,2,0
0.665225182,-0.038516379,-0.337213322,-0.346230821,-0.569350638,9,2,1,0,0,0,0,10,1,0
0.665225182,-0.377134013,0.263576059,-0.047230682,-0.569350638,1,1,0,0,1,1,0,9,0,0
0.665225182,0.49749136,0.263576059,-0.70347774,-0.569350638,7,1,1,0,1,0,0,9,0,0
0.665225182,-0.432311281,-1.538792084,-0.563685467,-0.246560348,3,2,0,0,0,0,0,1,0,1
0.665225182,-0.447419342,0.383733936,-0.210321667,0.399020232,4,1,2,0,0,1,0,3,2,1
0.665225182,-0.297324037,0.503891812,-0.225854142,-0.569350638,7,0,1,0,1,0,0,9,0,0
0.665225182,0.244267116,0.143418183,0.935198345,-0.246560348,9,1,3,0,1,0,0,9,0,0
0.665225182,-0.403737339,1.585312698,0.748808648,-0.569350638,7,2,1,0,1,1,0,4,0,0
0.665225182,-0.297324037,-1.538792084,0.702211224,-0.246560348,0,1,0,0,1,0,0,0,0,0
0.665225182,-0.116027302,-0.817844827,-0.4666075,0.721810522,4,2,3,0,1,0,0,3,1,0
0.665225182,-0.447419342,0.503891812,-0.652997197,-0.246560348,7,1,0,0,1,0,0,0,0,0
0.665225182,-0.447419342,-1.65894996,-0.435542551,-0.569350638,7,1,1,0,1,0,0,0,0,0
0.665225182,-0.24641644,1.224839069,-0.668529672,-0.246560348,4,1,2,0,0,0,0,5,1,0
0.665225182,-0.514091873,0.263576059,-0.396711364,0.721810522,7,0,1,0,1,0,0,8,1,0
0.665225182,0.632150167,0.503891812,-0.062763157,-0.246560348,10,1,1,0,1,1,0,0,0,0
0.665225182,-0.072016863,0.143418183,0.022665454,-0.569350638,1,1,1,0,1,0,0,0,0,0
0.665225182,-0.269078532,0.023260307,-0.412243839,-0.569350638,7,1,1,0,1,0,0,0,0,0
0.665225182,-0.475336412,-0.337213322,-0.785023232,-0.569350638,1,1,1,0,1,0,0,8,1,0
0.665225182,-0.360055335,0.143418183,-0.233620379,-0.246560348,4,0,2,0,1,0,0,0,0,0
0.665225182,-0.447419342,-0.938002703,1.373990756,-0.569350638,4,1,3,0,1,0,0,8,1,0
0.665225182,-0.413261986,-1.298476332,-0.520971162,-0.246560348,9,2,2,0,1,0,0,8,1,0
0.665225182,-0.530842115,-1.058160579,-0.187022955,-0.246560348,1,1,0,0,1,0,0,8,1,0
0.665225182,-0.297324037,-0.577529074,-0.101594344,-0.246560348,1,1,1,0,1,0,0,8,0,0
0.665225182,-0.581092841,-0.217055446,-0.187022955,-0.246560348,0,0,1,0,1,0,0,8,0,0
0.665225182,-0.605068677,0.263576059,0.473107221,-0.246560348,0,0,1,0,0,0,0,8,0,0
0.665225182,0.405529248,-1.178318455,-0.295750278,-0.246560348,7,1,1,0,1,0,0,8,0,0
0.665225182,-0.392242075,-0.096897569,-0.61416601,-0.246560348,9,0,1,0,1,1,0,8,1,0
0.665225182,-0.297324037,0.263576059,-0.746192045,-0.246560348,1,1,1,0,1,0,0,8,0,0
0.665225182,-0.426070994,-0.217055446,-0.435542551,-0.569350638,1,0,1,0,1,0,0,8,0,0
0.665225182,0.502417902,-1.058160579,0.577951426,-0.569350638,4,1,1,0,0,0,0,5,2,1
0.665225182,-0.05198226,-1.538792084,-0.552036111,-0.246560348,4,1,2,0,0,0,0,11,1,0
0.665225182,-0.201092256,-1.298476332,-0.67241279,-0.246560348,1,1,1,0,0,0,0,3,1,0
0.665225182,-0.297324037,1.224839069,-0.1132437,-0.569350638,9,1,1,0,0,1,0,3,0,0
0.665225182,-0.070703118,-1.298476332,0.508055289,-0.569350638,4,1,2,0,0,0,0,1,2,1
0.665225182,-0.334437318,1.705470574,0.410977322,-0.569350638,0,1,1,0,0,0,0,0,1,0
0.665225182,-0.44676247,-0.096897569,-0.602516654,-0.569350638,4,1,2,0,0,0,0,11,0,0
0.665225182,-0.381403683,-0.69768695,0.574068307,-0.246560348,10,0,1,0,0,0,0,3,2,1
0.665225182,-0.23459274,0.263576059,0.12362654,-0.569350638,4,2,2,0,1,0,0,9,0,0
0.665225182,-0.297324037,-1.779107836,-0.35011394,-0.569350638,4,1,2,0,0,0,0,10,2,0
0.665225182,-0.127851002,-0.938002703,0.236236982,-0.569350638,7,0,3,0,0,0,0,10,2,1
0.665225182,-0.306848685,-1.418634208,0.344964305,-0.246560348,4,0,2,0,1,0,0,8,0,0
0.665225182,-0.447419342,-0.938002703,-0.67241279,-0.569350638,0,1,3,0,1,0,0,8,0,0
0.665225182,-0.267764787,1.465154821,-0.715127096,-0.569350638,9,1,1,0,0,0,0,4,0,0
0.665225182,-0.307505557,-1.298476332,-0.40836072,-0.246560348,1,1,1,0,1,1,0,3,0,0
0.665225182,0.120775137,-1.418634208,0.896367158,-0.569350638,1,1,1,0,1,0,0,3,0,1
0.665225182,-0.297324037,0.984523317,-0.509321806,-0.246560348,3,1,2,0,0,0,0,3,2,1
0.665225182,-0.623132663,-1.65894996,-0.55591923,-0.246560348,1,0,1,1,1,0,0,3,0,0
0.665225182,-0.544307996,1.465154821,-0.532620518,-0.569350638,4,2,2,0,0,1,0,4,0,0
0.665225182,0.064612561,-0.337213322,0.333314949,-0.569350638,6,1,1,0,0,0,0,1,0,0
0.665225182,-0.297324037,0.624049688,0.267301931,-0.569350638,9,1,1,0,1,0,0,9,0,0
0.665225182,0.203212601,0.023260307,0.127509658,0.076229942,9,1,1,0,1,0,0,7,2,0
0.665225182,0.043921086,1.585312698,0.100327828,-0.246560348,7,1,0,0,1,0,1,4,0,0
0.665225182,-0.296338729,-1.538792084,-0.649114078,0.076229942,4,2,2,0,1,0,0,3,1,0
0.665225182,-0.451689011,-0.096897569,-0.924815505,1.044600813,4,1,2,1,1,0,0,8,1,0
0.665225182,0.141795048,-0.938002703,-0.625815366,-0.569350638,1,1,1,0,1,1,0,8,0,0
0.665225182,-0.447419342,-1.538792084,-0.303516515,-0.569350638,4,1,1,0,1,1,0,9,0,1
